TITLE;TYPE;RATING;REVIEWS;ADDRESS;LATITUDE;LONGITUDE;POSTAL_CODE;PRICE;DESCRIPTION;TAGS;
Fusiones;Gastronómico;0;0;C/ del Infante, 5, 28014 Madrid;40.4142763;-3.6990471;28014;30;;Comuniones, Con amigos, Cumpleaños, Familia, Bacalao, Tartar;
Bristol Bar;Internacional;0;0;C/ del Almirante, 20, 28004 Madrid;40.42242359999999;-3.6934197;28004;26;;Con amigos, Cumpleaños, Despedida de solter@, Carnes, Hamburguesas;
A'Zoka;Gallego;0;0;C/ Zabaleta, 6, 28002 Madrid;40.441091;-3.6748535;28002;20;;Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Carnes, Europeo, Español;
Dassa Bassa;Gastronómico;0;0;C/ Villalar, 7, 28001 Madrid;40.421265;-3.6901571;28001;51;;De negocios, Cochinillo, Tartar, De mercado;
Acuarela;Español;0;0;Paseo de las Acacias, 40, 28005 Madrid;40.4025643;-3.7115208;28005;19;;Europeo;
Mirador de Cuatrovientos;Mediterráneo;0;0;Carretera al barrio de la Fortuna, 14, 28054 Madrid;40.3653872;-3.7739023;28054;24;;Jardín, Terraza;
Minabo;Japonés;0;0;C/ Caracas, 8, 28010 Madrid;40.4304472;-3.6945366;28010;39;;Cumpleaños, Sushi, Asiático;
La Taberna La Lirio;Mediterráneo;0;0;C/ Espíritu Santo, 30, 28004 Madrid;40.4255686;-3.7040894;28004;18;;Terraza, Tipico, Pinchos y Tapas, Día del Padre;
Trattoria Pinocchio Padre Damián;Italiano;0;0;C/ Padre Damián, 37, 28036 Madrid;40.4607296;-3.6855564;28036;22;;Comuniones, Con amigos, Cumpleaños, Familia, Terraza, Pizza, Europeo;
La Romana;Gastronómico;0;0;C/ La Laguna, 139, 28025 Madrid;40.3868841;-3.7417436;28025;65;;Creativo;
La Sal de Montalbán;Mediterráneo;0;0;C/ Montalbán, 3, 28014 Madrid;40.4182794;-3.6910379;28014;27;;Con amigos, Cumpleaños, Familia, Pinchos y Tapas;
La Kitchen;Gastronómico;0;0;C/ Prim, 5, 28004 Madrid;40.42198339999999;-3.6947366;28004;43;;Tartar, Healthy, Mediterráneo;
Hikari Sushi Bar - Hotel Hesperia Madrid;Asiático;0;0;Paseo de la Castellana, 57, 28046 Madrid;40.4388582;-3.6915129;28046;35;Sushi, sashimi, tatakis, tartars y otros clásicos de la mejor gastronomía japonesa se dan cita en el elegante salón de este restaurante, ubicado en el cinco estrellas Hesperia Madrid. Y comparten carta con otras especialidades menos conocidas, como los usuzukuri (finas láminas de pescado en su aliño). También con ensaladas, platos calientes como la caballa con miso y unos postres deliciosos que nos regalan mezclas como la ítalo-nipona pannacotta de té verde, que es canela fina. Si a esto añadimos un salón espléndido, blanco, luminoso, de indudable buen karma, ya tendremos la combinación ideal para una comida que se aleje de lo de siempre en un ambiente elegantísimo. Podemos empezar el festín con una sopa de miso y seguir con alguno de sus temakis más originales, como el de cangrejo de concha blanda con mahonesa de mentaiko, o con el nigiri caliente de chicharro con wasabi de montaña. Y jugar al juego que nos propone el equipo del local, probando algunas de las piezas de fusión que nos demuestran que no hay nada mejor que el mestizaje bien entendido: ahí está, entre otros platos, el tataki de atún rojo con migas ibéricas y manzanilla.;Con amigos, Sushi, Certificado de Excelencia TripAdvisor 2018, Family Days, Fin de Año y Año Nuevo, Insider Week, Restaurant Week, SABOREA ASIA;
Las Tortillas de Gabino;Español;0;0;C/ Rafael Calvo, 20, 28010 Madrid;40.4340267;-3.6936617;28010;17;;Bodas, Comuniones, Cumpleaños, Despedida de solter@, Certificado de Excelencia TripAdvisor 2018, Europeo;
El Llar;Español;0;0;C/ Fernández de los Ríos, 11, 28015 Madrid;40.4348473;-3.7061112;28015;30;El Llar es un restaurante familiar, sencillo, de los que guardan la esencia de la mejor comida tradicional (asturiana, of course!). Su dueño, Hilario, es el mismo que se encargaba de fregar los platos de la cocina en los comienzos. La suerte le sonrió y, tras años de aprendizaje (y con la jubilación de su jefe), llegó a convertirse en propietario. Hablar de El Llar es hablar de calidad y sabores asturianos que encontramos en platos imprescindibles como la merluza (riquísima en cualquiera de sus elaboraciones), en los fritos de pixin, en su fabada asturiana o en sus buenos mariscos de la zona. Y en los postres, nada mejor que un sencillo y sabrosísimo arroz con leche.;Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Marisco, Selección Insider - Mariscos, Certificado de Excelencia TripAdvisor 2018, Día del Padre, Fin de Año y Año Nuevo, Europeo;
Bacanal;De mercado;0;0;C/ Bolívar, 11, 28045 Madrid;40.3923488;-3.6918488;28045;11;;Bodas, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Pinchos y Tapas;
Bichobola;Gastronómico;0;0;C/ Ríos Rosas, 45, 28003 Madrid;40.4421307;-3.6970733;28003;33;;Con amigos, Familia, Selección Insider - Gastronómicos, Selección Insider - Terrazas, Día del Padre, Fin de Año y Año Nuevo, De mercado;
Barandales;Castellano;0;0;C/ Menorca, 31, 28009 Madrid;40.4195015;-3.6754634;28009;30;;Bodas, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Bacalao, Carnes, De cuchara, Tartar, Día del Padre, Fin de Año y Año Nuevo, Europeo, Español;
Docamar;Español;0;0;C/ Alcalá, 337, 28027 Madrid;40.43333639999999;-3.6485021;28027;17;;Con amigos, Familia, Pinchos y Tapas, Europeo;
Casavostra Infantas;Italiano;0;0;C/ Infantas, 13, 28004 Madrid;40.4205958;-3.6986786;28004;22;;Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Europeo;
Casa de Asturias;Asturiano;0;0;C/ Argumosa, 4, 28012 Madrid;40.4081879;-3.699941399999999;28012;25;;Pinchos y Tapas, Europeo, Español;
Goicolea;Español;0;0;Camino Viejo del Cura (La Moraleja), 28055 Madrid;40.5050514;-3.6255324;28055;27;;Bodas, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Terraza, Pinchos y Tapas, Europeo;
La Panza es Primero Campoamor;Mexicano;0;0;C/ Campoamor, 2, 28004 Madrid;40.4254551;-3.696226899999999;28004;15;;Latino;
La Panza es Primero La Palma;Mexicano;0;0;C/ La Palma, 6, 28004 Madrid;40.4261688;-3.7019435;28004;15;;Pinchos y Tapas, Latino;
La Panza es Primero Argüelles;Mexicano;0;0;C/ Rodríguez San Pedro, 71, 28015 Madrid;40.4317941;-3.7163114;28015;15;;Con amigos, Familia, Fin de Año y Año Nuevo, Latino;
EPA BAR;Español;8,3;29;Calle Escosura, 7, 28015 Madrid;40.4346039;-3.7070073;28015;15;;Con amigos, Familia, Pinchos y Tapas, San Valentín, Europeo;
La Cueva de Lola- Tablao Flamenco;Español;8,3;20;Calle de los Mancebos, 2, 28005 Madrid;40.4121135;-3.7117844;28005;40;;Europeo;
Marky's American burger;Americano;8,3;27;Calle de Miguel Arredondo, 4, 28045 Madrid;40.3949509;-3.6959979;28045;15;;;
Santa Marta;Mediterráneo;6,3;34;Calle de Gerona, 5, 28012 Madrid;40.4153288;-3.706193599999999;28012;18;;Con amigos, Grupos, Terraza, Carnes, Paella, Reabierto;
Sergi Arola;Gastronómico;0;0;C/ Zurbano, 31, 28010 Madrid;40.4315105;-3.6935367;28010;90;;Con amigos, Selección Insider - Gastronómicos, Fin de Año y Año Nuevo, Creativo;
La Ópera de Madrid;Mediterráneo;0;0;C/ Amnistía, 5, 28013 Madrid;40.417116;-3.710531699999999;28013;22;;Tipico;
Prada a Tope Madrid;Español;0;0;C/ Príncipe, 11, 28012 Madrid;40.4157496;-3.7001629;28012;20;;Bodas, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Bacalao, Carnes, De cuchara, Certificado de Excelencia TripAdvisor 2018, Día del Padre, Fin de Año y Año Nuevo, Europeo;
Il Salotto;Italiano;0;0;C/ Velázquez, 61, 28001 Madrid;40.4293115;-3.6839867;28001;34;;Con amigos, Cumpleaños, De negocios, Despedida de solter@, Familia, Pizza, Europeo;
Boggo;Internacional;0;0;C/ Velazquez, 102, 28006 Madrid;40.4344488;-3.683167499999999;28006;28;;Bodas, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Carnes, De cuchara, Hamburguesas, Marisco, Pizza, Día del Padre, Fin de Año y Año Nuevo;
Landania;Mediterráneo;0;0;C/ Conde De Cartagena, 15, 28007 Madrid;40.40832229999999;-3.6747117;28007;27;;Comuniones, Con amigos, Cumpleaños, De negocios, Despedida de solter@, Marisco, Pinchos y Tapas;
Artemisa Tres Cruces;Vegetariano;0;0;C/ Tres Cruces, 4, 28013 Madrid;40.419196;-3.7028655;28013;21;;Con amigos, Cumpleaños, Despedida de solter@, Familia, Tipico, Día del Padre, Fin de Año y Año Nuevo;
Amayra;Mediterráneo;0;0;C/ Alcalá, 19, 28014 Madrid;40.417862;-3.7000427;28014;35;;Comuniones, Cumpleaños, Carnes, Pinchos y Tapas;
Txacoli;Vasco;0;0;C/ Cardenal Siliceo, 17, 28002 Madrid;40.4447232;-3.6705237;28002;33;;Europeo, Español;
Mythos;Griego;0;0;C/ Apodaca, 20, 28004 Madrid;40.4272742;-3.6997592;28004;25;Siempre es una buena idea cenar en una taberna griega informal, ideal para grupos, con un ambiente joven y desenfadado en el corazón de Chueca. Decorada con motivos helénicos y con unas carnes a la parrilla que se encuentran entre los grandes placeres gastronómicos de Madrid, Mythos recrea la Grecia clásica en dos ambientes. Por un lado, la primera planta recuerda a la costa griega, con detalles marinos, paredes blancas y farolillos. La planta principal evoca la Grecia clásica, decorada con discóbolos, estatuas, columnas y paredes a la vista, que hacen de Mythos un lugar carismático y muy especial, que nos hará recorrer de un plumazo el Mediterráneo para sentirnos en otra época y en otro lugar. Una vez habituados a su sorprendente puesta en escena, conviene ir con el estómago bien preparado para disfrutar de este homenaje gastronómico a la cocina tradicional griega y a la dieta mediterránea. Empezando por las berenjenas con carne picada y bechamel, la mousaka, las ensaladas de feta y postres tan tradicionales como un yogur griego exquisito con miel y nueces. O platos como las dolmakias (hojas de parra rellenas de arroz y carne) y un fantástico pulpo al carbón.;Bodas, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Tipico, Europeo;
Cantespino;Castellano;0;0;C/ Sauco, 1, 28039 Madrid;40.46078019999999;-3.7038825;28039;35;;Bodas, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Europeo, Español;
Café Vergara;Español;0;0;C/ Vergara, 1, 28013 Madrid;40.4176999;-3.7101586;28013;25;;Bodas, Comuniones, Con amigos, Con vistas, Cumpleaños, Despedida de solter@, Familia, Europeo;
Casa Gambrinus - Bernabeu;Español;7,9;29;Calle de Santo Domingo de Silos, 8, 28036 Madrid;40.4514759;-3.6875076;28036;18;;Con amigos, Nochebuena y Navidad, Europeo;
Oyamel;Mexicano;8;581;C/ Goya 82 Esq. Fernán González, 28009 Madrid;40.4245216;-3.6739902;28009;25;;Con amigos, Familia, Grupos, Ceviche, Tartar, Certificado de Excelencia TripAdvisor 2018, Día del Padre, Latino;
Finocchio Ristorante;Grupos;8;943;Calle de Embajadores, 64, 28012 Madrid;40.4073389;-3.704037;28005;16;;Con amigos, Pizza;
Casa Don Quijote Bodega Restaurante;Español;7,5;203;Calle de la Paz, 4. 1ª PLANTA (First Floor) 28012 Madrid, 28012 Madrid;40.4169305;-3.7020877;28012;18;;Desayuno, Fin de Año y Año Nuevo, TOGETHER, Europeo;
La Chula;Mediterráneo;8;12;Calle de Juan de Urbieta, 13, 28007 Madrid;40.4048287;-3.6774966;28007;25;;Con amigos;
Fornería Ballaró;Italiano;8,1;547;Calle de Sta Engracia, 90, 28010 Madrid;40.4378092;-3.6997916;28010;27;;Con amigos, Familia, Terraza, Pizza, Día del Padre, Europeo;
La Andaluza Pintor Rosales;Español;8,1;283;Paseo del Pintor Rosales, 36, 28008 Madrid;40.4276611;-3.7201272;28008;17;;Económicos, Family Days, Nochebuena y Navidad, Europeo;
Hop Beach American Brewery;Mediterráneo;8,1;38;Calle de Sta. María, 33, 28014 Madrid;40.4127848;-3.6963716;28014;16;;Nochebuena y Navidad;
Obico;Español;8,2;277;Calle de Valentin Beato, 24, 28037 Madrid;40.4385522;-3.625995399999999;28037;25;;Arroces, Carnes, Paella, Europeo;
Tío Aquilino;Español;7,7;62;Calle de Josué Lillo, 24, 28053 Madrid;40.3848133;-3.6697844;28053;30;Cocina tradicional, platos de toda la vida, una carta extensa, un ambiente propio de otras épocas, con todo tipo de antigüedades expuestas, como un organillo con un siglo a cuestas... Bienvenidos al Mesón del Tío Aquilino, un restaurante que cuya fama ha traspasado las fronteras de Vallecas para convertirse en una referencia en Madrid y alrededores gracias a platos como orejas de cerdo a la plancha, cabrito asado, arroces, guisos de todo tipo y condición (la cuchara es importante aquí tanto como el cuchillo y el tenedor)... El restaurante, que comenzó como una taberna en 1972, está decorado como el típico mesón, con vigas de madera a la vista y utensilios de otras épocas (planchas, balanzas, llaves) que le aportan ese aire rústico tan identificativo. Cuenta, además, con cuatro salones para celebraciones.;Familia, Grupos, Arroces, Carnes, De cuchara, Paella, Selección Insider - Recomendaciones locales, Insider Week, Restaurant Week, Europeo;
Layali;Asador;8,2;14;Calle Raquel Meller, 8, 28027 Madrid;40.4323824;-3.6573334;28027;15;;Día del Padre, Económicos;
Be Monkey Chamberí;De Fusión;8,2;204;Calle de Bretón de los Herreros, 24, 28003 Madrid;40.4393929;-3.6981831;28003;15;;Con amigos;
El Fogón Ecuatoriano;Latino;8,2;26;Calle de Elisa, 15, 28026 Madrid;40.3857928;-3.7096878;28026;15;;Ecuatoriano;
La princesa Árabe;Marroquí;8,2;79;Calle Bernardino Obregón, 17, 28012 Madrid;40.4032826;-3.6992962;28012;25;;Grupos, Romántico, Fin de Año y Año Nuevo, Árabe;
Casa Gambrinus - Corazón de María;Español;8,2;32;Calle del Corazón de María, 46, 28002 Madrid;40.4444325;-3.6668846;28002;15;;Con amigos, Nochebuena y Navidad, Europeo;
Trattoria di Brera;Italiano;8,3;1993;C/ Menorca, 44, 28009 Madrid;40.4192595;-3.6734498;28009;23;;Día del Padre, San Valentín, Europeo;
TERRAZA SKYLINE LOUNGE;Mediterráneo;5,8;779;Calle San Enrique, 24, 28020 Madrid;40.4558779;-3.6996101;28020;25;;Afterwork, Con amigos, Con vistas, Cumpleaños, Para ver deportes, Terraza, Hamburguesas, Rooftops;
Pekin Pato Laqueado - Plaza Castilla;Asiático;6,3;964;C/ San Benito, 3, 28029 Madrid;40.4679593;-3.6895264;28029;20;;Con amigos, Cumpleaños, Familia, Sushi, Family Days, SABOREA ASIA;
Bistronomika;Gastronómico;6,3;7;Calle de Ibiza, 44, 28009 Madrid;40.4179805;-3.6733269;28009;50;;Marisco, Mediterráneo;
Agra Taj Mahal;Indio;6,4;16;Calle de Bailén, 20, 28005 Madrid;40.4116067;-3.7140271;28005;20;;Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Grupos, Asiático;
Indian sizzler;Indio;6,7;66;Calle del Caballero de Gracia, 22, 28013 Madrid;40.4192741;-3.6999427;28013;20;;Con amigos, Grupos, SABOREA ASIA, Asiático;
L'Art Crêperie;Francés;6,8;113;C/  Martín de los Heros, 6, 28008 Madrid;40.424188;-3.7131484;28008;15;;Comuniones, Con amigos, Cumpleaños, Económicos, Europeo;
La Vascomadrileña La Gavia;Vasco;6,8;159;Calle Adolfo Bioy Casares, 2, 28051 Madrid;40.3689253;-3.5991676;28051;23;;Con amigos, Pinchos y Tapas, Europeo, Español;
Puerta Grande;Castellano;7,2;65;Calle Pedro Heredia, 23, 28028 Madrid;40.4293092;-3.664258599999999;28028;25;;Carnes, Cordero, Europeo, Español;
De Elisa;Asiático;7,2;8;Calle de San Bernardo, 63, 28015 Madrid;40.4265164;-3.7069977;28015;15;;Económicos;
La Manon Juan Bravo;Mediterráneo;7,2;9;Calle de Juan Bravo, 70, 28006 Madrid;40.432129;-3.672731299999999;28006;15;;Económicos;
El Santo Baron;Mediterráneo;7,3;5;Av. de Menéndez Pelayo, 4, 28009 Madrid;40.4220737;-3.6803494;28009;24;;;
Bombay Masala  - Plaza España;Indio;3,8;1015;C/ San Bernardino, 1, 28015 Madrid;40.4247869;-3.7098694;28015;15;;Con amigos, Cumpleaños, Familia, Día del Padre, Económicos, SABOREA ASIA, Asiático;
Cantina Roo; ;7,6;245;Calle de López de Hoyos, 13, 28006 Madrid;40.4371849;-3.6870046;28006;30;El fotógrafo mexicano Óscar Polanco vive en Madrid y por eso el restaurante que ha montado con el cocinero español Guillermo Ortega es un reflejo de esa mezcla entre las culturas que ambos representan. Aquí se fusiona la gastronomía del país norteamericano con la mediterránea. De ahí que Cantina Roo no pueda encasillarse exclusivamente como un restaurante mexicano. Es cierto que la base son los platos del otro lado del Atlántico pero el chef, que estuvo en Santceloni (dos estrellas MICHELIN), juega con libertad para crear sus propias recetas: innovadoras, divertidas, creativas, a menudo sofisticadas y siempre muy pensadas y elaboradas con productos de aquí como el marisco, el aceite, los ibéricos, los quesos…;Insider Week, Restaurant Week, Latino;
Kichi;Japonés;7,7;252;C/ Ulises, 26, 28043 Madrid;40.4568617;-3.653571;28043;19;;Sushi, Asiático;
Beaucoup;Francés;7,7;739;C/ Doctor Fleming, 54, 28036 Madrid;40.4627911;-3.6875366;28036;25;;Bistró, Carnes, Ceviche, Marisco, Tartar, Family Days, Europeo;
BI&BI;Español;7,7;8;Calle de Zaragoza, 9, 28012 Madrid;40.4153421;-3.706329199999999;28012;9;;Económicos, Europeo;
El Padre;Navarro;0;0;Calle de Serrano, 45, 28001 Madrid;40.4289468;-3.6875354;28001;30;;Con amigos, Cumpleaños, Familia, Carnes, Tartar, Europeo, Español;
Bocacalle;Internacional;0;0;Calle Sta. Teresa, 2, 28004 Madrid;40.4262333;-3.6965065;28004;25;En la cada vez más foodie calle Santa Teresa de Madrid, sobresale la apuesta de Bocacalle, a medio caballo entre el street food y la cocina de autor. En su espacio, vestido con singulares grafitis en tonos rojos obra del colectivo de artistas Boa Mistura, se come rico y original. Ejemplo es “Rebelión en la granja” que, bajo este orwelliano título, propone en el plato ensalada de pichón escabechado junto con foie y esferificaciones albahaca. Ya hay un favorito entre sus asiduos: el “Estofadog”, una vuelta de tuerca al perrito caliente hecho a base de carrillera a baja temperatura con caramelo de cebolla.Pero las sorpresas no se detienen y la carta sigue avanzando por territorios asombrosos como los de un risotto verde “oceánico” en el que el plancton hace su labor para dejarnos con los ojos en blanco. Y del verde al rojo con el atún de, sí, ese mimo color con remolacha en tres texturas. El nombre, “Barbarroja”, lo dice todo. Todo parece tan divertido como es en realidad y, encima, está bueno.;Con amigos, Ceviche, Tartar, Certificado de Excelencia TripAdvisor 2018;
Nicomedia;Español;0;0;Calle de Espronceda, 33 BAJO IZQ, 28003 Madrid;40.4405879;-3.6949105;28003;24;;Bacalao, Tartar, Fin de Año y Año Nuevo, Europeo;
Amigos, Aquí Me Quedo Yo;Español;0;0;Calle de Espoz y Mina, 5, 28012 Madrid;40.4160151;-3.702240599999999;28012;15;;Afterwork, De cuchara, Paella, Certificado de Excelencia TripAdvisor 2018, Europeo;
Crack Healthy Diner;Vegetariano;0;0;Calle de la Luna, 24, 28004 Madrid;40.42264000000001;-3.7064675;28004;20;;Con amigos;
Figón de Antón;Vasco;0;0;Calle de Lérida, 90, 28020 Madrid;40.4586297;-3.6990238;28020;25;;Con amigos, Bacalao, Carnes, Pinchos y Tapas, Europeo, Español;
Abude's Bar;Árabe;0;0;Calle de Martín de los Heros, 7, 28008 Madrid;40.4243294;-3.7135497;28008;15;;Económicos;
La Pitita de Chamberí;Español;0;0;parking gratuito: C/ Garcia de Paredes 54, 28010 Madrid;40.4363742;-3.6937637;28010;15;;Bistró, Brasería, Con amigos, Carnes, Certificado de Excelencia TripAdvisor 2018, Europeo;
Palike;Español;0;0;Calle Duque de Sesto, 35, 28009 Madrid;40.4224819;-3.6741406;28009;20;;Carnes, Tartar, Family Days, Europeo;
Bocado Delicado;Español;0;0;Calle de Gabriel Lobo, 28002 Madrid;40.4431632;-3.6803587;28002;15;;Con amigos, Tartar, Europeo;
Bangkok Thai Sushi;Tailandés;0;0;Plaza de Matute, 10, 28012 Madrid;40.413182;-3.7000356;28012;20;;Con amigos, Cumpleaños, Despedida de solter@, Familia, Tipico, Asiático;
Boleta GastroBar;Mediterráneo;0;0;Calle de Sagasta, 12, 28004 Madrid;40.4283955;-3.7000075;28004;22;;Con amigos, Familia, Para niños, Terraza, Carnes, Ceviche, Hamburguesas, Tartar;
La Dama Boba;Español;0;0;Calle del León, 23, 28014 Madrid;40.4132586;-3.6990719;28014;18;;Con amigos, Terraza, Europeo;
Pantoque;Latino;0;0;Calle de Fernán Gonzalez, 36, 28009 Madrid;40.420756;-3.6747459;28009;10;;Pizza;
Green Pig Iberi.co;Español;0;0;Calle de la Victoria, 8, 28012 Madrid;40.4158661;-3.7017675;28012;18;;Bistró, Con amigos, Cordero, Hamburguesas, Europeo;
Wei;Asiático;0;0;Calle del Monasterio de Arlanza, 20, 28034 Madrid;40.5103904;-3.6900581;28034;20;;Con amigos, Terraza, Sushi, Tartar;
Quen Cho diXo;Gallego;5,9;79;Plaza Valparaíso, 3, 28016 Madrid;40.4554405;-3.6809041;28016;30;;Europeo, Español;
NipponSei;Japonés;0;0;Plaza de Santo Domingo, S/N, 28013 Madrid;40.4205091;-3.7084732;28013;32;;Con amigos, Cumpleaños, Sushi, Asiático;
Casa Escondida;Internacional;0;0;C/ Bárbara de Braganza, 10, 28004 Madrid;40.4233502;-3.6927134;28004;40;;Healthy;
Esteban - Cava Baja;Castellano;0;0;C/ Cava Baja, 36, 28005 Madrid;40.4121193;-3.7099584;28005;25;;Bodas, Comuniones, Con amigos, Cumpleaños, De negocios, Familia, Fiestas San Isidro, Bacalao, Carnes, Cochinillo, Cocido, De cuchara, Pinchos y Tapas, Tartar, Certificado de Excelencia TripAdvisor 2018, Día del Padre, Fin de Año y Año Nuevo, Europeo, Español;
El Escaldón;Canario;0;0;Calle Nuncio, 17, 28005 Madrid;40.4130627;-3.7100056;28005;20;;Con amigos, Cumpleaños, Familia, Terraza, Tipico, Arroces, Carnes, Ceviche, Paella, Europeo, Español;
Tony's Grill;Americano;0;0;Calle Menéndez Pidal, 27, 28036 Madrid;40.4632893;-3.6814588;28036;20;;Con amigos, Familia, Carnes, Hamburguesas, Tartar;
Calavera;Mediterráneo;0;0;Calle de Valverde, 8, 28004 Madrid;40.4209323;-3.7020606;28004;20;;Afterwork, Con amigos, Grupos, Family Days;
Doña Truhana;Español;0;0;Plaza de Carros, 3, 28005 Madrid;40.4116925;-3.7116616;28005;35;;Afterwork, Con amigos, Familia, Europeo;
Tapas Market;Americano;0;0;Calle de Albasanz, 2, 28037 Madrid;40.43483510000001;-3.635105;28037;15;;Con amigos, Familia, Grupos, Pinchos y Tapas, Día de la Madre, Día del Padre, Económicos, Family Days;
Al-Amán;Marroquí;0;0;Calle de Leganitos, 27, 28013 Madrid;40.4218879;-3.710492;28013;20;;Con amigos, Árabe;
La Manon - Plaza República Dominicana;Español;0;0;Plaza de la R. Dominicana, 7, 28016 Madrid;40.4582829;-3.676275899999999;28016;15;;Familia, Europeo;
La Huerta de Almeria - Malasaña;Vegetariano;0;0;Calle Corredera Baja de San Pablo, 47, 28004 Madrid;40.4232306;-3.7029213;28004;15;;Con amigos, Certificado de Excelencia TripAdvisor 2018, Día de la Madre, Día del Padre, Económicos, Family Days;
Ajolote Mexican Grill;Mexicano;0;0;Calle de la Princesa, 29, 28008 Madrid;40.4276789;-3.7146155;28008;12;;Económicos, Latino;
Sésamo;Mediterráneo;4,3;4;Calle Ancora, 26, 28045 Madrid;40.4026791;-3.6904968;28045;15;;;
Deseos de Catrina;Mexicano;5,5;12;Calle de Berrocal, 12, 28021 Madrid;40.34745270000001;-3.6776551;28021;20;;Latino;
La Taberna de Mayte;Internacional;7,7;52;Paseo del Pintor Rosales, 24, 28008 Madrid;40.4265658;-3.7189574;28008;25;;Con amigos, Familia, Grupos, Terraza;
La Bendita;Mediterráneo;7,8;8;Av. de Menéndez Pelayo, 2, 28009 Madrid;40.4223468;-3.680429599999999;28009;24;;;
La Sybarita;Argentino;7,8;6;Calle del Dr. Esquerdo, 41, 28028 Madrid;40.42420120000001;-3.668536899999999;28028;15;;Latino;
Tenderete;Mediterráneo;7,8;15;Calle del Dr. Castelo, 10, 28009 Madrid;40.4203516;-3.678404499999999;28009;24;;;
Casa Julián;De mercado;7,8;99;Calle de Fernández de los Ríos, 17, 28015 Madrid;40.4348089;-3.7065114;28015;30;;Bacalao, Carnes, Tartar;
Sombrero Azul;Mexicano;7,8;117;Calle de los Mancebos, 2, 28005 Madrid;40.4121135;-3.7117844;28005;18;;Con amigos, Latino;
Pepío;Mediterráneo;6,2;229;Paseo del Rey, 10, 28008 Madrid;40.421349;-3.7180057;28008;15;;Con amigos, De negocios, Familia, Carnes, Tartar, Día de la Madre, Económicos, Family Days;
Nano El Mexicano 2;Mexicano;7,9;94;Calle de María de Guzmán, 34, 28003 Madrid;40.4439933;-3.69826;28003;15;;Tacos, Económicos, Latino;
El Rincón de Ochún;Cubano;7,9;23;Calle de la Moreria, 11, 28005 Madrid;40.4129597;-3.7133862;28005;20;;Nochebuena y Navidad, Latino;
La Taberna de Jano;Mediterráneo;8,3;12;Calle de Béjar, 1, 28028 Madrid;40.4352144;-3.6746365;28028;25;;Con amigos, Familia;
Antigua Casa de la Paella;Español;8,3;105;Calle de la Pasa, 2, 28005 Madrid;40.41396599999999;-3.708668499999999;28005;35;;De moda, Arroces, Paella, Europeo;
Taberna La Tienta;Español;8,3;118;Calle Alejandro González, 7, 28028 Madrid;40.4297084;-3.6628622;28028;35;;Carnes, Restaurant Week, Europeo;
Taj Mahal Lavapiés;Indio;0;0;Calle de Lavapiés, 46, 28012 Madrid;40.4095241;-3.702266;28012;15;;Económicos, Asiático;
El Vodevil Gastrobar;Mediterráneo;8,3;211;Calle Capitán Salazar Martínez, 11, 28005 Madrid;40.4075576;-3.7100075;28005;15;;Con amigos, Hamburguesas, Family Days;
Deligali Madrid;Gallego;7,8;92;Calle del Poeta Joan Maragall, 18, 28020 Madrid;40.4568067;-3.6920242;28020;30;;San Valentín, Europeo, Español;
Taima;Mediterráneo;8,3;357;Paseo de Eduardo Dato, 5, 28010 Madrid;40.4329557;-3.6956464;28010;32;;Con amigos, Cumpleaños, De negocios, Despedida de solter@, Familia, Grupos, Terraza, Tipico, Ceviche, Hamburguesas;
La Trattoria di Aluche;Italiano;8,3;141;Calle de Guareña, 4, 28044 Madrid;40.3887894;-3.7663182;28044;14;;Europeo;
La Camarilla & La Colchonería;Internacional;0;0;C/ Cava Baja, 21, 28005 Madrid;40.41244289999999;-3.7090415;28005;15;;Con amigos, Cumpleaños, Arroces, Bacalao, Carnes, Ceviche, De cuchara, Hamburguesas, Paella, Pinchos y Tapas, Setas;
Oviedo Antonio López;Asturiano;0;0;C/ Antonio López, 55, 28019 Madrid;40.3949015;-3.7093463;28019;30;;Bodas, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Europeo, Español;
Nicomedes;Español;0;0;C/ Moscatelar, 18, 28043 Madrid;40.4568544;-3.648126;28043;34;;Con amigos, Familia, Terraza, Día del Padre, Fin de Año y Año Nuevo, Europeo;
Global Café - Hotel Husa Princesa;Mediterráneo;0;0;C/ Serrano Jóver, 3, 28015 Madrid;40.4295985;-3.7148732;28015;30;;Con amigos, Cumpleaños, Familia, Hotel, Jardín, Terraza, Pinchos y Tapas;
